Date/Time,CAISO (SOLAR_FORECAST) Average Latest Maximum,SP15 (SOLAR_FORECAST Latest) - NP15 (SOLAR_FORECAST Latest) Maximum,CAISO (WIND_FORECAST) Average Latest Maximum,SP15 (WIND_FORECAST Latest) - NP15 (WIND_FORECAST Latest) Maximum,CAISO (PRT_FCAST_15D_LOAD_LATEST) Average Latest Maximum,SP15 (PRT_FCAST_15D_LOAD_LATEST Latest) - NP15 (PRT_FCAST_15D_LOAD_LATEST Latest),NP15 (REG_THERM_GEN_OFFLINE) Average,SP15 (REG_THERM_GEN_OFFLINE) Average,PG&E - Citygate (NGI_GASPRICE_AVG) Average,Socal-Citygate (NGI_GASPRICE_AVG ) - PG&E - Citygate (NGI_GASPRICE_AVG ),TH_SP15_GEN-APND (DALMP ) - TH_NP15_GEN-APND (DALMP )
7/1/2023 7:00,2558.79,1635.07,1052.33,426.15,23554,1086,962.31,2140.64,3.855,0.06,0.14273
7/1/2023 8:00,8197.94,4902.58,651.83,276.07,24804,1482,970.79,2158.46,3.855,0.06,-1.09028
7/1/2023 9:00,12104.36,7070.21,357.76,152.66,25625,1487,1012.85,2194.35,3.855,0.06,-1.28445
7/1/2023 10:00,13509.97,7930.71,176.96,68.58,25794,1928,1061.18,2217.33,3.855,0.06,-1.8967
7/1/2023 11:00,14152.14,8384.94,110.89,54.73,25897,2245,1127.17,2263,3.855,0.06,-1.60664
7/1/2023 12:00,14469.92,8609.97,132.68,98.78,26229,2431,1179.89,2277.57,3.855,0.06,-1.94599
7/1/2023 13:00,14552.4,8676.63,186.96,150.04,26942,2482,1215.45,2293.61,3.855,0.06,-1.69171
7/1/2023 14:00,14511.5,8653.99,238.55,158.35,28420,2388,1250.7,2299.03,3.855,0.06,-1.13073
7/1/2023 15:00,14344.02,8509.65,302.15,113.17,30062,1996,1281.04,2310.16,3.855,0.06,-1.22907
7/1/2023 16:00,13929.62,8182.84,428.14,69.82,32049,1701,1286.49,2327.71,3.855,0.06,-1.24498
7/1/2023 17:00,13189.44,7638.42,676.46,124.46,33615,1457,1264.98,2270.71,3.855,0.06,-0.76953
7/1/2023 18:00,11375.36,6396.16,1142.46,389.06,35221,1023,1245.85,2259.76,3.855,0.06,-0.46615
7/1/2023 19:00,6905.59,3588.32,1772.12,896.64,36076,42,1145.25,2200.06,3.855,0.06,1.366
7/1/2023 20:00,1805.16,781.43,2307.14,1336.66,35752,-566,1106.1,2168.39,3.855,0.06,2.59205
7/1/2023 21:00,6.63,-1.06,2705.93,1548.89,34978,-958,1059.81,2137.76,3.855,0.06,2.66723
7/1/2023 22:00,0,0,2965.43,1636.95,33597,-971,1020.24,2119.84,3.855,0.06,2.76588
7/2/2023 7:00,2481.77,1623.54,1945.39,884.79,22883,357,961.52,925.34,3.855,0.06,-0.31274
7/2/2023 8:00,8015.41,4891.87,1585.77,633.45,24203,541,940.2,942.19,3.855,0.06,-3.50485
7/2/2023 9:00,11902.55,7048.49,1201.17,372.33,25175,693,973.47,979.74,3.855,0.06,-4.2432
7/2/2023 10:00,13340.82,7887.5,899.23,160.31,25075,761,1021.81,1016.74,3.855,0.06,-7.47606
7/2/2023 11:00,14018,8336.48,725.89,-40.99,24971,569,1079.67,1042.61,3.855,0.06,-4.94401
7/2/2023 12:00,14346.99,8555.5,690.49,-191.23,25480,660,1127.61,1070.37,3.855,0.06,-4.5144
7/2/2023 13:00,14401.12,8591.86,772.58,-247.98,26333,1205,1121.31,1093.88,3.855,0.06,-4.44557
7/2/2023 14:00,14346.9,8558.18,954.2,-225.4,27807,1799,1145.74,1116.45,3.855,0.06,-3.52446
7/2/2023 15:00,14135.75,8362.72,1256.68,-76.6,29658,1786,1161.35,1149.95,3.855,0.06,-2.05126
7/2/2023 16:00,13673.12,7985.76,1630.26,192.48,31431,2011,1165.44,1154.24,3.855,0.06,-3.50627
7/2/2023 17:00,12889.25,7410.4,1968.12,484.36,32945,1729,1151.26,1147.48,3.855,0.06,-1.00035
7/2/2023 18:00,11017.77,6135.02,2220.87,699.41,34536,1234,1126.17,1121.96,3.855,0.06,0.41671
7/2/2023 19:00,6613.32,3373.19,2408.12,859.22,35556,706,1106.52,1093.07,3.855,0.06,2.1894
7/2/2023 20:00,1717.31,715.25,2597.99,1018.17,35313,609,1062.53,1044.07,3.855,0.06,4.16046
7/2/2023 21:00,6.13,-1,2893.38,1200.02,34386,464,1016.33,1014.35,3.855,0.06,3.75347
7/2/2023 22:00,0,0,3180.99,1371.69,32858,536,980.46,995.8,3.855,0.06,3.0998
7/3/2023 7:00,2431.82,1531.17,2989.25,834.99,24933,1231,856.42,1046.99,3.855,0.06,0.38859
7/3/2023 8:00,7907.91,4677.38,2649.84,570.42,26896,1250,866.1,958.75,3.855,0.06,-1.24904
7/3/2023 9:00,11809.37,6836.63,2290.99,377.37,27841,1913,884.63,983.48,3.855,0.06,-2.29992
7/3/2023 10:00,13296.05,7750.5,2046.55,366.89,27831,2665,919.62,1016.61,3.855,0.06,-6.2186
7/3/2023 11:00,14003.38,8253.21,1934.76,451.82,28126,3098,959.69,1052.95,3.855,0.06,-3.99554
7/3/2023 12:00,14345.16,8508.89,2024.2,595.5,28221,3011,1007.1,1090.24,3.855,0.06,-7.03398
7/3/2023 13:00,14442.7,8595.68,2252.42,738.7,28414,2836,933.09,1104.38,3.855,0.06,-4.35194
7/3/2023 14:00,14394.16,8555.21,2506.75,898.81,29035,3191,957.93,1136.78,3.855,0.06,-1.10498
7/3/2023 15:00,14196.98,8377.79,2722.87,1049.25,30287,3145,978.18,1140.97,3.855,0.06,-1.22858
7/3/2023 16:00,13709.43,7983.32,2898.32,1168.68,32000,3252,988.36,1141.86,3.855,0.06,-1.52671
7/3/2023 17:00,12929.53,7408.33,3085.76,1308.32,33432,3204,980.11,1142.28,3.855,0.06,-0.0224
7/3/2023 18:00,11114.73,6169.83,3243.21,1381.93,34639,2993,966.17,1108.44,3.855,0.06,-0.08731
7/3/2023 19:00,6715.74,3410.36,3347.16,1400.5,35049,2467,942.79,1085.71,3.855,0.06,4.24326
7/3/2023 20:00,1756.26,724.88,3415.69,1428.21,34214,2082,905.52,1029.33,3.855,0.06,6.08769
7/3/2023 21:00,6.32,-1.46,3514.29,1457.07,33466,1924,855.73,998.58,3.855,0.06,9.73775
7/3/2023 22:00,0,0,3578.1,1439.46,31675,1833,815.35,967.79,3.855,0.06,9.70344
7/4/2023 7:00,2510.48,1584.58,2518.13,419.21,22933,637,810.82,1269.36,3.855,0.06,-0.27122
7/4/2023 8:00,8161.89,4833.19,2224.15,267.79,23451,1055,816.91,1278.78,3.855,0.06,-3.62016
7/4/2023 9:00,12111.26,7025.09,1924.69,274.33,24018,1732,839.62,1303.37,3.855,0.06,-13.88552
7/4/2023 10:00,13518.64,7904.3,1780.09,490.07,23246,1828,868.33,1207.04,3.855,0.06,-20.19959
7/4/2023 11:00,14152.06,8360.45,1783.87,754.35,22728,2256,899.95,1235.54,3.855,0.06,-22.79724
7/4/2023 12:00,14455.16,8581.86,1946.66,1053.18,22529,2519,933.99,1248.64,3.855,0.06,-17.43383
7/4/2023 13:00,14520.46,8639.56,2223.56,1324.02,22870,2590,974.25,1255.24,3.855,0.06,-18.73938
7/4/2023 14:00,14484.17,8616.13,2571.56,1504.24,23780,2600,1010.17,1268.23,3.855,0.06,-14.30428
7/4/2023 15:00,14334.59,8486.65,2925.95,1597.23,24979,2565,1037.17,1271.93,3.855,0.06,-7.86059
7/4/2023 16:00,13932.51,8165.98,3230.99,1645.97,26385,2715,1048.68,1274.49,3.855,0.06,-2.44142
7/4/2023 17:00,13212.81,7632.25,3468.21,1698.83,27820,3074,1046.42,1265.45,3.855,0.06,-3.63811
7/4/2023 18:00,11443.9,6425.94,3649.85,1734.37,29556,2814,1039.08,1257.36,3.855,0.06,-0.90128
7/4/2023 19:00,6998.88,3628.59,3762.8,1744.04,30417,2185,1014.92,1238.65,3.855,0.06,1.12172
7/4/2023 20:00,1852.72,799.42,3721.29,1649.09,30162,1588,973.66,1221.68,3.855,0.06,3.45265
7/4/2023 21:00,7.61,-0.41,3688.36,1533.98,29520,1512,926.88,1192.23,3.855,0.06,3.41391
7/4/2023 22:00,0,0,3729.32,1512.16,28115,1501,883.39,1174.41,3.855,0.06,2.85333
7/5/2023 7:00,2531.19,1619.64,2992.66,955.78,24089,1267,800.91,893.27,3.855,0.06,-0.35427
7/5/2023 8:00,8216.33,4926.75,2574.54,692.68,25334,1482,805.59,898.15,3.855,0.06,-1.27259
7/5/2023 9:00,12146.64,7102.51,2153.24,482.24,26139,2061,823.7,925.44,3.855,0.06,-6.19944
7/5/2023 10:00,13521.82,7946.96,1905.19,473.07,26220,2754,859.81,940.52,3.855,0.06,-9.39118
7/5/2023 11:00,14131.24,8381.22,1801.89,504.03,26037,3471,888.14,976.9,3.855,0.06,-11.43517
7/5/2023 12:00,14418.76,8584.22,1829.36,521.16,25948,3962,919.84,1008.98,3.855,0.06,-9.83459
7/5/2023 13:00,14479.39,8636.61,2036.23,598.61,26178,4182,962.2,1023.94,3.855,0.06,-9.15527
7/5/2023 14:00,14428.45,8605.32,2406.9,774.58,26659,4237,992.35,1034.53,3.855,0.06,-7.11083
7/5/2023 15:00,14288.25,8486.78,2856.41,1029.95,27490,4092,1019.94,1051.07,3.855,0.06,-2.43903
7/5/2023 16:00,13894.93,8177.54,3277.41,1287.01,28785,4011,1032,1054.26,3.855,0.06,-2.03342
7/5/2023 17:00,13202.31,7683.82,3611.69,1514.15,30226,4010,1026.88,1056.4,3.855,0.06,-1.11657
7/5/2023 18:00,11415.53,6484.52,3821.62,1649.7,31540,3956,1017.45,1055.77,3.855,0.06,-0.71196
7/5/2023 19:00,6951.94,3659.47,3886.82,1660.94,32137,3313,991.15,1019.78,3.855,0.06,0.93848
7/5/2023 20:00,1830.83,797.24,3802.36,1552.26,31949,2703,950.73,992.51,3.855,0.06,3.01635
7/5/2023 21:00,7.66,-1.68,3746.81,1459.47,31375,2533,902.33,971.3,3.855,0.06,3.18084
7/5/2023 22:00,0,0,3811.7,1495.72,30169,2425,876.19,947.85,3.855,0.06,2.96462
7/6/2023 7:00,2483.39,1594.33,2980.67,904.89,24403,1203,1045.36,911.06,3.96,-0.115,-0.88458
7/6/2023 8:00,8147.38,4894.99,2702.06,699.16,25634,1686,1349.95,927.65,3.96,-0.115,-6.55228
7/6/2023 9:00,12134.26,7106.08,2418.71,568.47,26145,2187,1360.59,1503.56,3.96,-0.115,-18.57359
7/6/2023 10:00,13538.82,7964.32,2288.14,669.72,26280,3260,1373.16,1517.25,3.96,-0.115,-23.37978
7/6/2023 11:00,14167.84,8414.1,2323.87,901.11,26262,3716,1390.56,999.4,3.96,-0.115,-20.20129
7/6/2023 12:00,14465.17,8627.23,2503.42,1143.8,25545,3617,818.12,1037.41,3.96,-0.115,-18.787
7/6/2023 13:00,14527.92,8678.4,2820.39,1398.39,25268,3594,845.77,1054.3,3.96,-0.115,-17.61203
7/6/2023 14:00,14491.42,8654.81,3238.33,1660.43,25345,3643,871.17,1063.2,3.96,-0.115,-19.34
7/6/2023 15:00,14341.46,8523.09,3617.7,1846.66,25915,3609,900.36,1081.1,3.96,-0.115,-15.02536
7/6/2023 16:00,13940.44,8196.82,3895.58,1947.22,26977,3701,916.87,1075.18,3.96,-0.115,-6.41373
7/6/2023 17:00,13214.23,7653.22,4086.95,2021.23,28723,3787,914.3,1077.75,3.96,-0.115,-3.02013
7/6/2023 18:00,11459.82,6459.84,4223.54,2084.32,30325,3265,904.87,1070.46,3.96,-0.115,-1.10027
7/6/2023 19:00,6993.79,3624.77,4286.71,2100.15,31244,2540,885.53,1042.98,3.96,-0.115,0.34883
7/6/2023 20:00,1846.39,779.08,4211.08,2010.08,31413,2213,838.61,1009.52,3.96,-0.115,0.57719
7/6/2023 21:00,7.5,-1.6,4124.96,1930.7,31050,2182,811.47,991.93,3.96,-0.115,1.13991
7/6/2023 22:00,0,0,4135.72,1960.68,30022,2102,791.2,971.35,3.96,-0.115,1.48417
7/7/2023 7:00,2466.09,1568.78,3447.99,1668.69,24727,1637,783.64,908.19,3.845,-0.61,-0.68851
7/7/2023 8:00,8152.68,4882.54,3178.78,1553.82,25843,1715,786.6,925.87,3.845,-0.61,-3.48067
7/7/2023 9:00,12137.77,7109.37,2897.1,1431.88,26167,2551,806.07,957.15,3.845,-0.61,-7.41067
7/7/2023 10:00,13520.16,7957.94,2741.06,1413.7,25743,3025,772.88,976.09,3.845,-0.61,-7.17251
7/7/2023 11:00,14143.14,8402.96,2711.32,1463.58,25296,3710,784.66,997.59,3.845,-0.61,-8.63802
7/7/2023 12:00,14434.44,8612.13,2804.32,1536.82,24794,4028,804.1,1055.42,3.845,-0.61,-13.61838
7/7/2023 13:00,14489.66,8657.92,3057.52,1682.74,24478,3950,784.45,1066.3,3.845,-0.61,-14.1313
7/7/2023 14:00,14458.91,8640.89,3410.48,1887.36,24352,3744,813.08,1078.17,3.845,-0.61,-14.46804
7/7/2023 15:00,14326.14,8522.73,3746.64,2068.82,24632,3718,842.63,1094.7,3.845,-0.61,-13.26747
7/7/2023 16:00,13932.26,8199.72,4076.02,2222.96,26041,3771,858.97,1064.81,3.845,-0.61,-3.54909
7/7/2023 17:00,13205.93,7648.84,4337.37,2340.61,27752,3610,850.59,1070.25,3.845,-0.61,-3.8516
7/7/2023 18:00,11443.86,6437.31,4490.83,2412.43,29508,3350,840.76,1057.19,3.845,-0.61,-1.0305
7/7/2023 19:00,7006.47,3611.6,4552.89,2433.19,30398,2926,809.8,1035.98,3.845,-0.61,0.34909
7/7/2023 20:00,1855.47,786.03,4493.26,2386.72,30636,2644,779.41,1006.35,3.845,-0.61,1.20635
7/7/2023 21:00,7.06,-0.97,4467.09,2301.17,30464,2554,752.03,984.24,3.845,-0.61,1.43052
7/7/2023 22:00,0,0,4490.06,2257.68,29641,2427,734.01,963.37,3.845,-0.61,1.12805
7/8/2023 7:00,2401.81,1508.87,3608.31,1590.69,22412,1264,397.9,1327.28,3.1,-0.64,-0.69652
7/8/2023 8:00,8065,4799.24,3218.33,1289.33,23115,1319,391.42,1361.39,3.1,-0.64,-8.00629
7/8/2023 9:00,12077.48,7060.95,2704.1,911.48,23275,2103,406.41,1377.7,3.1,-0.64,-17.29745
7/8/2023 10:00,13474.48,7933.94,2213.74,580.26,22630,2282,432.34,1380.15,3.1,-0.64,-20.01657
7/8/2023 11:00,14105.13,8385.37,1853.95,340.89,22071,2715,444.79,1406.7,3.1,-0.64,-16.34354
7/8/2023 12:00,14402.43,8605.72,1647.51,191.17,21571,3065,465.3,1438.05,3.1,-0.64,-15.18116
7/8/2023 13:00,14462.75,8659.22,1572.54,65.24,21394,3386,491.33,1458.46,3.1,-0.64,-13.35216
7/8/2023 14:00,14425.57,8628.37,1712.32,45.54,21442,3652,528.81,1470.01,3.1,-0.64,-14.51964
7/8/2023 15:00,14270.87,8489.03,2053.83,174.05,22194,3408,556.05,1490.87,3.1,-0.64,-7.44719
7/8/2023 16:00,13875.21,8159.95,2476.82,407.26,23566,3814,569.25,1491.51,3.1,-0.64,-0.93704
7/8/2023 17:00,13166.25,7616.12,2947.86,766.24,25190,3752,562.86,1495.16,3.1,-0.64,-2.28226
7/8/2023 18:00,11403.41,6386.99,3403.49,1169.05,26984,3680,555.07,1483.8,3.1,-0.64,-0.79678
7/8/2023 19:00,6948.83,3545.48,3729.99,1466.85,28494,3240,521.09,1469.16,3.1,-0.64,0.42943
7/8/2023 20:00,1815.64,737.97,3851.65,1600.67,29050,3032,494.52,1438.59,3.1,-0.64,1.38056
7/8/2023 21:00,7.09,-2.03,3880.87,1631.05,28963,2883,464.69,1104.65,3.1,-0.64,1.26619
7/8/2023 22:00,0,0,3890.67,1631.87,28271,2711,445.94,1082.37,3.1,-0.64,1.05879
7/9/2023 7:00,2286.27,1419.67,2459.26,528.14,21114,1332,463.59,1257.53,3.1,-0.64,0.11223
7/9/2023 8:00,7838.65,4635.55,2148.56,279.48,21634,1282,464.54,1271.4,3.1,-0.64,-3.08981
7/9/2023 9:00,11886.93,6926.58,1796.5,47.46,22035,2279,465.74,1300.38,3.1,-0.64,-15.64069
7/9/2023 10:00,13340.33,7839.17,1537.1,-72.8,21445,2785,484.11,1318.42,3.1,-0.64,-20.48242
7/9/2023 11:00,13994.54,8309.59,1401.96,-76.72,21141,3043,529.44,1352.85,3.1,-0.64,-19.83703
7/9/2023 12:00,14304.05,8540.59,1416.24,12.96,20197,2971,556.81,1373.41,3.1,-0.64,-17.59556
7/9/2023 13:00,14379.89,8608.1,1562.25,105.99,19681,2889,544.27,1389.68,3.1,-0.64,-14.98718
7/9/2023 14:00,14340.52,8581.12,1817.5,204.18,19836,3054,574.51,1400.43,3.1,-0.64,-12.10895
7/9/2023 15:00,14192.07,8434.3,2142.32,332.76,20741,3241,606.58,1412.48,3.1,-0.64,-4.38138
7/9/2023 16:00,13804.9,8103.77,2472.44,486.86,22410,3824,624.7,1428.48,3.1,-0.64,-3.05346
7/9/2023 17:00,13089.69,7563.93,2814.46,700.36,24343,4259,629.26,1418.54,3.1,-0.64,-1.76152
7/9/2023 18:00,11305.89,6325.77,3160.55,967.69,26368,4592,621.64,1411.28,3.1,-0.64,-0.17723
7/9/2023 19:00,6869.1,3494.93,3441.46,1224.52,28149,4283,570.9,1397.02,3.1,-0.64,2.03496
7/9/2023 20:00,1778.52,717.92,3555.02,1365,28884,4058,539.59,1375.96,3.1,-0.64,3.56477
7/9/2023 21:00,5.63,-1.14,3576.82,1421.84,28916,3714,503.93,1351.11,3.1,-0.64,3.28485
7/9/2023 22:00,0,0,3608.95,1483.97,28160,3364,477.25,1328,3.1,-0.64,2.78048
7/10/2023 7:00,2225.86,1358.44,1499.18,311.76,24059,1913,505.4,1721.12,3.1,-0.64,1.24062
7/10/2023 8:00,7707.12,4500.06,1025.57,105.53,25476,2456,509.02,1750.59,3.1,-0.64,-3.61071
7/10/2023 9:00,11774.41,6808.7,642.9,-24.46,26393,3001,511.66,1780.65,3.1,-0.64,-3.76619
7/10/2023 10:00,13225.86,7744.57,380.22,-60.14,25950,3866,540.18,1792.26,3.1,-0.64,-5.88296
7/10/2023 11:00,13853.87,8194.36,245.86,-29.24,25377,4575,564.49,1814.32,3.1,-0.64,-3.8108
7/10/2023 12:00,14181.9,8445.03,206.38,23.22,25027,4749,592.01,1834.64,3.1,-0.64,-4.14265
7/10/2023 13:00,14266.82,8508.47,241.33,84.93,25048,4812,620.83,1849.97,3.1,-0.64,-3.58496
7/10/2023 14:00,14248.01,8492.73,355.14,170.74,25800,5334,662.17,1861.34,3.1,-0.64,-2.53936
7/10/2023 15:00,14088.2,8353.21,549.19,305.71,26936,5538,690.53,1871.5,3.1,-0.64,-0.47204
7/10/2023 16:00,13691.15,8026.15,801.83,470.37,28509,5991,710.87,1869.92,3.1,-0.64,0.64522
7/10/2023 17:00,12968.74,7464.94,1072.79,615.47,30391,6131,717.83,1871.89,3.1,-0.64,1.21663
7/10/2023 18:00,11166.12,6177.34,1394.69,704.97,32408,5698,718.4,1870.19,3.1,-0.64,-0.08359
7/10/2023 19:00,6747.1,3349.36,1725.49,765.37,33667,5037,673.86,1849.97,3.1,-0.64,8.38867
7/10/2023 20:00,1728.27,661.86,1948.8,838.44,33889,4353,645.14,1832.19,3.1,-0.64,22.06908
7/10/2023 21:00,5,-0.99,2076.65,873.53,33428,3938,595.33,1816.37,3.1,-0.64,18.16522
7/10/2023 22:00,0,0,2116.43,867.73,32117,3603,561.55,1803.14,3.1,-0.64,12.61088
7/11/2023 7:00,2199.31,1314.73,784.55,326.47,24981,1863,627.99,1929.55,4.305,-0.8,-0.00123
7/11/2023 8:00,7667.61,4379.77,519.08,206.48,26192,2112,551.16,1938.11,4.305,-0.8,-2.00883
7/11/2023 9:00,11682.54,6647.85,337.99,147.57,26706,2852,588.51,1979.22,4.305,-0.8,-2.62007
7/11/2023 10:00,13085.74,7567.15,287.19,161.35,26698,3792,619.81,1992.56,4.305,-0.8,-2.94313
7/11/2023 11:00,13690.33,8018.62,317.32,212.82,26890,4556,663.7,2014.12,4.305,-0.8,-2.82475
7/11/2023 12:00,13997.27,8243.85,424.25,336.27,27294,4922,695.76,2027.33,4.305,-0.8,-1.19759
7/11/2023 13:00,14083.73,8312.67,625.36,526.16,28059,5171,728.76,1995.79,4.305,-0.8,-0.98738
7/11/2023 14:00,14049.85,8281.83,900.94,749.38,29272,5442,765.61,2004.4,4.305,-0.8,-2.95
7/11/2023 15:00,13877.98,8141.97,1202.58,966.68,30730,5304,794.2,2020.31,4.305,-0.8,-1.07462
7/11/2023 16:00,13498.08,7856.56,1517.63,1122.99,32672,5340,807.79,2028.06,4.305,-0.8,-0.47829
7/11/2023 17:00,12848.71,7376.64,1837.62,1204.66,34469,5173,703.63,1940.58,4.305,-0.8,-0.77105
7/11/2023 18:00,11114.79,6131.88,2114.85,1215.91,36043,4839,698.66,1937.94,4.305,-0.8,-0.1952
7/11/2023 19:00,6747.21,3319.14,2328.73,1226.05,36950,4382,678.38,1885.59,4.305,-0.8,6.40519
7/11/2023 20:00,1724.23,655.88,2439.72,1233.06,36704,3882,642.64,1866.04,4.305,-0.8,25.93571
7/11/2023 21:00,6.52,1.27,2530.41,1223.51,35713,3591,593.35,1843.98,4.305,-0.8,26.62242
7/11/2023 22:00,0,0,2631.88,1244.32,34139,3231,551.8,1829.13,4.305,-0.8,21.7317
7/12/2023 7:00,2212.99,1324.03,2024.99,704.29,26040,2406,480.34,1720.09,4.315,-0.82,0.46784
7/12/2023 8:00,7693.77,4408.7,1727.08,500.76,27698,3056,780.4,1725.96,4.315,-0.82,-2.02332
7/12/2023 9:00,11705.46,6690.22,1435.78,379.26,28521,3859,809.83,1819.75,4.315,-0.82,-2.00547
7/12/2023 10:00,13102.19,7620.34,1269.88,378.42,28918,4774,843.33,1837.24,4.315,-0.82,-0.87956
7/12/2023 11:00,13705.99,8082.91,1221.9,465.38,29238,5506,877.8,1856.88,4.315,-0.82,-0.60173
7/12/2023 12:00,14019.39,8315.77,1319.92,607.7,29611,5967,925.93,1869.52,4.315,-0.82,-1.28453
7/12/2023 13:00,14119.65,8398.28,1569.3,794.32,30493,6367,949.89,1883.77,4.315,-0.82,-3.09666
7/12/2023 14:00,14097.54,8369.11,1935.95,1038.99,31525,6833,986.74,1859.31,4.315,-0.82,-3.69469
7/12/2023 15:00,13929.57,8223.7,2328.12,1281.16,32423,6921,1016.29,1877.02,4.315,-0.82,-1.05616
7/12/2023 16:00,13541.06,7926.41,2695.93,1476.17,34152,6800,1031.71,1815.8,4.315,-0.82,-0.75204
7/12/2023 17:00,12890.72,7450.46,2994.95,1612.99,35739,6857,1025.08,1719.06,4.315,-0.82,-0.89888
7/12/2023 18:00,11202.72,6207.08,3226.16,1698.68,37108,6268,977.45,1714.93,4.315,-0.82,4.96256
7/12/2023 19:00,6862.4,3368.3,3376.4,1741.06,37668,5412,674.81,1647.7,4.315,-0.82,17.93992
7/12/2023 20:00,1786.09,677.52,3383.46,1726.92,37201,4861,640.76,1624.37,4.315,-0.82,40.8021
7/12/2023 21:00,15.35,6.02,3374.8,1669.56,36262,4628,593.81,1599.73,4.315,-0.82,29.9967
7/12/2023 22:00,0,0,3421.17,1640.61,34655,4365,550.94,1573.4,4.315,-0.82,17.23762
7/13/2023 7:00,2150.2,1269.97,2939.55,1606.43,25995,2561,504.54,1961.9,4.32,-0.92,-0.68632
7/13/2023 8:00,7512.86,4247.65,2561.85,1459.19,27584,3320,517.42,1979.8,4.32,-0.92,-2.76851
7/13/2023 9:00,11457.19,6467.29,2142.26,1297.74,28689,4527,543.36,2005.97,4.32,-0.92,-0.36
7/13/2023 10:00,12840.16,7383.27,1873.73,1208.49,28750,4644,578.76,2030.15,4.32,-0.92,-0.04033
7/13/2023 11:00,13470.24,7868.46,1769.68,1235.26,29610,5864,612.88,2066.75,4.32,-0.92,-0.19302
7/13/2023 12:00,13814.33,8121.52,1806.19,1333.97,30192,6634,647.35,2095.66,4.32,-0.92,-0.47229
7/13/2023 13:00,13926.15,8212.24,1960.69,1474.63,30576,6996,686.6,2109.59,4.32,-0.92,-2.24453
7/13/2023 14:00,13913.05,8194.31,2264.83,1716.37,31781,7035,725.48,2119.73,4.32,-0.92,-1.89199
7/13/2023 15:00,13742.49,8044.08,2717.09,2029.95,33255,6845,754.09,2152.06,4.32,-0.92,-0.463
7/13/2023 16:00,13330.58,7723.73,3194.17,2271.81,34878,6496,775.22,2170.12,4.32,-0.92,-0.18995
7/13/2023 17:00,12659.52,7224.01,3535.29,2380.67,36333,6059,768.92,2148.64,4.32,-0.92,-0.00491
7/13/2023 18:00,10984.69,5993.06,3755.88,2408.38,37742,5470,764.63,2140.92,4.32,-0.92,5.57639
7/13/2023 19:00,6745.03,3250.8,3894.55,2378.33,38291,4747,744.41,2056.79,4.32,-0.92,12.66822
7/13/2023 20:00,1763.1,654.45,3953.81,2319.31,37845,4021,714.45,1998.88,4.32,-0.92,31.20579
7/13/2023 21:00,14.87,5.93,4022.52,2283.82,36673,3761,663.04,1983.31,4.32,-0.92,20.3658
7/13/2023 22:00,0,0,4069.72,2276.22,35040,3536,621.69,1949.71,4.32,-0.92,13.97
7/14/2023 7:00,2284.74,1403.42,2879.78,1502.44,26418,1982,661.7,1972.22,4.445,-0.565,1.12368
7/14/2023 8:00,7893.35,4598.84,2273.66,1147.8,28078,2460,514.96,1986,4.445,-0.565,-1.56994
7/14/2023 9:00,11878.07,6835.11,1578.43,756.75,28845,3917,544.8,2011.22,4.445,-0.565,-2.99998
7/14/2023 10:00,13194.9,7692.66,1001.29,460.15,29083,4833,573.8,2036.84,4.445,-0.565,-1.34005
7/14/2023 11:00,13782.03,8136.83,610.39,269.79,29532,5566,615.61,2077.91,4.445,-0.565,-0.80926
7/14/2023 12:00,14089.47,8353.18,397.87,166.87,30258,5920,668.08,2100.37,4.445,-0.565,-2.19916
7/14/2023 13:00,14172.43,8409.07,323.18,156.22,31211,6175,713.62,2134.92,4.445,-0.565,-0.20043
7/14/2023 14:00,14133.57,8375.53,335.39,195.89,32620,6168,756.09,2158.48,4.445,-0.565,1.70642
7/14/2023 15:00,13955.13,8231.68,430.48,267.7,34321,6109,788.61,2183.86,4.445,-0.565,3.87327
7/14/2023 16:00,13568.16,7935.1,667.38,393.28,36474,6300,810.4,2188.22,4.445,-0.565,8.01454
7/14/2023 17:00,12915.03,7453.89,1100.86,590.4,38281,6025,813.41,2190.69,4.445,-0.565,7.97438
7/14/2023 18:00,11257.26,6240.04,1743.03,876.17,39539,5467,812.14,2150.46,4.445,-0.565,7.1587
7/14/2023 19:00,6931.39,3409.37,2419.07,1233.23,40027,4643,764.7,2074.51,4.445,-0.565,25.44894
7/14/2023 20:00,1802.4,688.15,2859.45,1484.51,39320,3852,730.06,2043.01,4.445,-0.565,56.01666
7/14/2023 21:00,16.99,8.59,3095.51,1505.37,38119,3567,684.07,2001,4.445,-0.565,28.49448
7/14/2023 22:00,0,0,3172.67,1379.67,36447,3359,648.36,1956.76,4.445,-0.565,5.71255
7/15/2023 7:00,2106.13,1271.43,807.32,-79.78,24887,1475,804.36,1974.88,4.56,0.135,2.05886
7/15/2023 8:00,7447.98,4261.99,501.45,-136.15,26925,1521,814.8,1986.02,4.56,0.135,-0.62076
7/15/2023 9:00,11463.25,6510.93,259.59,-122.95,28414,2298,837.16,2019.87,4.56,0.135,-0.05531
7/15/2023 10:00,12911.63,7462.36,142.46,-68.16,28503,2993,880.16,2055.02,4.56,0.135,-0.0481
7/15/2023 11:00,13553.57,7946.33,111.82,10.44,28375,3529,920.43,2084.97,4.56,0.135,-0.21253
7/15/2023 12:00,13880.19,8180.68,133.17,85.05,28424,4520,979.24,2126.37,4.56,0.135,-0.37249
